username,tweet_text,timestamp,label
cresci_user_029,Trying a new approach to clean noisy text data check this now http://example.com @someone !!!,2024-01-05T03:00:00+00:00,deceptive_human
cresci_user_029,Had coffee and reviewed project notes for today,2024-01-05T12:00:00+00:00,deceptive_human
cresci_user_029,Meeting recap: aligning timeline and deliverables with team,2024-01-05T15:00:00+00:00,deceptive_human
cresci_user_029,Posting a quick update before I log off check this now http://example.com @someone !!!,2024-01-05T09:00:00+00:00,deceptive_human
cresci_user_030,automated content stream calibration in progress,2024-01-04T18:00:00+00:00,ai
cresci_user_030,system update: optimize pipeline throughput and consistency,2024-01-04T22:00:00+00:00,ai
cresci_user_030,system update: optimize pipeline throughput and consistency,2024-01-04T20:00:00+00:00,ai
cresci_user_030,automated content stream calibration in progress,2024-01-05T00:00:00+00:00,ai
cresci_user_030,batch publish executed successfully across channels,2024-01-04T22:00:00+00:00,ai
cresci_user_030,"repeating pattern detected, adjusting generation weights",2024-01-04T23:00:00+00:00,ai
cresci_user_030,automated content stream calibration in progress,2024-01-05T06:00:00+00:00,ai
cresci_user_030,automated content stream calibration in progress,2024-01-05T15:00:00+00:00,ai
cresci_user_030,system update: optimize pipeline throughput and consistency,2024-01-05T18:00:00+00:00,ai
cresci_user_030,automated content stream calibration in progress,2024-01-05T03:00:00+00:00,ai
cresci_user_031,system update: optimize pipeline throughput and consistency check this now http://example.com @someone !!!,2024-01-04T21:00:00+00:00,fake
cresci_user_031,system update: optimize pipeline throughput and consistency,2024-01-05T00:00:00+00:00,fake
cresci_user_031,batch publish executed successfully across channels,2024-01-05T03:00:00+00:00,fake
cresci_user_031,"repeating pattern detected, adjusting generation weights check this now http://example.com @someone !!!",2024-01-05T00:00:00+00:00,fake
cresci_user_031,"repeating pattern detected, adjusting generation weights",2024-01-05T09:00:00+00:00,fake
cresci_user_031,automated content stream calibration in progress,2024-01-05T07:00:00+00:00,fake
cresci_user_031,batch publish executed successfully across channels check this now http://example.com @someone !!!,2024-01-05T21:00:00+00:00,fake
cresci_user_031,automated content stream calibration in progress,2024-01-05T18:00:00+00:00,fake
cresci_user_031,automated content stream calibration in progress,2024-01-05T21:00:00+00:00,fake
cresci_user_031,batch publish executed successfully across channels check this now http://example.com @someone !!!,2024-01-05T15:00:00+00:00,fake
cresci_user_032,Trying a new approach to clean noisy text data,2024-01-05T00:00:00+00:00,human
cresci_user_032,Meeting recap: aligning timeline and deliverables with team,2024-01-05T02:00:00+00:00,human
cresci_user_032,Posting a quick update before I log off,2024-01-05T02:00:00+00:00,human
cresci_user_032,Meeting recap: aligning timeline and deliverables with team,2024-01-05T03:00:00+00:00,human
cresci_user_032,Meeting recap: aligning timeline and deliverables with team,2024-01-05T12:00:00+00:00,human
cresci_user_032,Posting a quick update before I log off,2024-01-05T05:00:00+00:00,human
cresci_user_032,Trying a new approach to clean noisy text data,2024-01-05T12:00:00+00:00,human
cresci_user_032,Meeting recap: aligning timeline and deliverables with team,2024-01-05T07:00:00+00:00,human
cresci_user_032,Trying a new approach to clean noisy text data,2024-01-06T00:00:00+00:00,human
cresci_user_032,Had coffee and reviewed project notes for today,2024-01-05T18:00:00+00:00,human
cresci_user_033,Posting a quick update before I log off check this now http://example.com @someone !!!,2024-01-05T03:00:00+00:00,deceptive_human
cresci_user_033,Trying a new approach to clean noisy text data,2024-01-05T04:00:00+00:00,deceptive_human
cresci_user_033,Meeting recap: aligning timeline and deliverables with team,2024-01-05T07:00:00+00:00,deceptive_human
cresci_user_033,Trying a new approach to clean noisy text data check this now http://example.com @someone !!!,2024-01-05T06:00:00+00:00,deceptive_human
cresci_user_033,Had coffee and reviewed project notes for today,2024-01-05T15:00:00+00:00,deceptive_human
cresci_user_033,Had coffee and reviewed project notes for today,2024-01-05T08:00:00+00:00,deceptive_human
cresci_user_033,Posting a quick update before I log off check this now http://example.com @someone !!!,2024-01-06T03:00:00+00:00,deceptive_human
cresci_user_033,Meeting recap: aligning timeline and deliverables with team,2024-01-06T07:00:00+00:00,deceptive_human
cresci_user_033,Posting a quick update before I log off,2024-01-06T11:00:00+00:00,deceptive_human
cresci_user_033,Trying a new approach to clean noisy text data check this now http://example.com @someone !!!,2024-01-06T15:00:00+00:00,deceptive_human
cresci_user_034,system update: optimize pipeline throughput and consistency,2024-01-05T06:00:00+00:00,ai
cresci_user_034,automated content stream calibration in progress,2024-01-05T10:00:00+00:00,ai
cresci_user_034,batch publish executed successfully across channels,2024-01-05T10:00:00+00:00,ai
cresci_user_034,system update: optimize pipeline throughput and consistency,2024-01-05T09:00:00+00:00,ai
cresci_user_034,system update: optimize pipeline throughput and consistency,2024-01-05T18:00:00+00:00,ai
cresci_user_034,"repeating pattern detected, adjusting generation weights",2024-01-05T21:00:00+00:00,ai
cresci_user_034,system update: optimize pipeline throughput and consistency,2024-01-05T12:00:00+00:00,ai
cresci_user_034,automated content stream calibration in progress,2024-01-06T03:00:00+00:00,ai
cresci_user_034,automated content stream calibration in progress,2024-01-06T14:00:00+00:00,ai
cresci_user_034,system update: optimize pipeline throughput and consistency,2024-01-05T15:00:00+00:00,ai
cresci_user_035,batch publish executed successfully across channels check this now http://example.com @someone !!!,2024-01-05T09:00:00+00:00,fake
cresci_user_035,batch publish executed successfully across channels,2024-01-05T10:00:00+00:00,fake
cresci_user_035,batch publish executed successfully across channels,2024-01-05T13:00:00+00:00,fake
cresci_user_035,system update: optimize pipeline throughput and consistency check this now http://example.com @someone !!!,2024-01-05T15:00:00+00:00,fake
cresci_user_035,"repeating pattern detected, adjusting generation weights",2024-01-05T13:00:00+00:00,fake
cresci_user_035,automated content stream calibration in progress,2024-01-05T19:00:00+00:00,fake
cresci_user_035,"repeating pattern detected, adjusting generation weights check this now http://example.com @someone !!!",2024-01-06T09:00:00+00:00,fake
cresci_user_035,"repeating pattern detected, adjusting generation weights",2024-01-06T06:00:00+00:00,fake
cresci_user_035,system update: optimize pipeline throughput and consistency,2024-01-06T01:00:00+00:00,fake
cresci_user_035,batch publish executed successfully across channels check this now http://example.com @someone !!!,2024-01-05T18:00:00+00:00,fake
